,tournament,neutral,home_rank,home_weighted_points,home_team,away_rank,away_weighted_points,away_team,won,rank_diff,point_diff
Thailand,FIFA World Cup qualification,False,93.83333333333333,228.235,Oman,125.5,109.98,Thailand,1,-31.66666666666667,118.25500000000001
Thailand,FIFA World Cup qualification,False,67.0,174.54,Saudi Arabia,125.5,109.98,Thailand,1,-58.5,64.55999999999999
Thailand,FIFA World Cup qualification,False,171.66666666666666,31.26,Singapore,125.5,109.98,Thailand,1,46.16666666666666,-78.72
Thailand,FIFA World Cup qualification,False,79.0,183.25,United Arab Emirates,125.5,109.98,Thailand,1,-46.5,73.27
Thailand,FIFA World Cup qualification,False,79.0,183.25,United Arab Emirates,125.5,109.98,Thailand,1,-46.5,73.27
Togo,FIFA World Cup qualification,False,139.5,115.98,Angola,127.5,71.59833333333331,Togo,1,12.0,44.38166666666669
Togo,FIFA World Cup qualification,False,49.5,256.27833333333336,Cameroon,127.5,71.59833333333331,Togo,1,-78.0,184.68000000000006
Togo,FIFA World Cup qualification,False,49.5,256.27833333333336,Cameroon,127.5,71.59833333333331,Togo,1,-78.0,184.68000000000006
Togo,FIFA World Cup qualification,False,42.333333333333336,273.91833333333335,Egypt,127.5,71.59833333333331,Togo,1,-85.16666666666666,202.32000000000005
Togo,FIFA World Cup qualification,False,91.66666666666667,173.07000000000002,Gabon,127.5,71.59833333333331,Togo,1,-35.83333333333333,101.4716666666667
Togo,FIFA World Cup qualification,False,68.83333333333333,229.67499999999998,Guinea,127.5,71.59833333333331,Togo,1,-58.66666666666667,158.07666666666665
Togo,FIFA World Cup qualification,False,132.0,42.01499999999999,Swaziland,127.5,71.59833333333331,Togo,1,4.5,-29.58333333333332
Togo,FIFA World Cup qualification,False,76.16666666666667,240.4316666666667,Zambia,127.5,71.59833333333331,Togo,1,-51.33333333333333,168.83333333333337
Togo,FIFA World Cup qualification,False,76.16666666666667,240.4316666666667,Zambia,127.5,71.59833333333331,Togo,1,-51.33333333333333,168.83333333333337
Togo,FIFA World Cup qualification,False,110.0,143.18666666666664,Zimbabwe,127.5,71.59833333333331,Togo,1,-17.5,71.58833333333332
Tonga,FIFA World Cup qualification,False,37.5,394.7683333333334,Australia,206.33333333333334,0.0,Tonga,1,-168.83333333333334,394.7683333333334
Trinidad and Tobago,FIFA World Cup qualification,False,181.0,29.75,Bermuda,85.66666666666667,173.22166666666666,Trinidad and Tobago,1,95.33333333333333,-143.47166666666666
Trinidad and Tobago,FIFA World Cup qualification,False,25.166666666666668,395.195,Costa Rica,85.66666666666667,173.22166666666666,Trinidad and Tobago,1,-60.5,221.97333333333333
Trinidad and Tobago,FIFA World Cup qualification,False,25.166666666666668,395.195,Costa Rica,85.66666666666667,173.22166666666666,Trinidad and Tobago,1,-60.5,221.97333333333333
Trinidad and Tobago,FIFA World Cup qualification,False,25.166666666666668,395.195,Costa Rica,85.66666666666667,173.22166666666666,Trinidad and Tobago,1,-60.5,221.97333333333333
Trinidad and Tobago,FIFA World Cup qualification,False,25.166666666666668,395.195,Costa Rica,85.66666666666667,173.22166666666666,Trinidad and Tobago,1,-60.5,221.97333333333333
Trinidad and Tobago,FIFA World Cup qualification,False,25.166666666666668,395.195,Costa Rica,85.66666666666667,173.22166666666666,Trinidad and Tobago,1,-60.5,221.97333333333333
Trinidad and Tobago,FIFA World Cup qualification,True,134.66666666666666,0.0,Guatemala,85.66666666666667,173.22166666666666,Trinidad and Tobago,1,48.999999999999986,-173.22166666666666
Trinidad and Tobago,FIFA World Cup qualification,False,134.66666666666666,0.0,Guatemala,85.66666666666667,173.22166666666666,Trinidad and Tobago,1,48.999999999999986,-173.22166666666666
Trinidad and Tobago,FIFA World Cup qualification,False,96.33333333333333,79.475,Haiti,85.66666666666667,173.22166666666666,Trinidad and Tobago,1,10.666666666666657,-93.74666666666667
Trinidad and Tobago,FIFA World Cup qualification,False,96.33333333333333,79.475,Haiti,85.66666666666667,173.22166666666666,Trinidad and Tobago,1,10.666666666666657,-93.74666666666667
Trinidad and Tobago,FIFA World Cup qualification,True,62.666666666666664,284.3066666666667,Honduras,85.66666666666667,173.22166666666666,Trinidad and Tobago,1,-23.000000000000007,111.08500000000001
Trinidad and Tobago,FIFA World Cup qualification,False,62.666666666666664,284.3066666666667,Honduras,85.66666666666667,173.22166666666666,Trinidad and Tobago,1,-23.000000000000007,111.08500000000001
Trinidad and Tobago,FIFA World Cup qualification,False,51.333333333333336,367.03999999999996,Jamaica,85.66666666666667,173.22166666666666,Trinidad and Tobago,1,-34.333333333333336,193.8183333333333
Trinidad and Tobago,FIFA World Cup qualification,False,16.0,494.0733333333333,Mexico,85.66666666666667,173.22166666666666,Trinidad and Tobago,1,-69.66666666666667,320.8516666666667
Trinidad and Tobago,FIFA World Cup qualification,False,16.0,494.0733333333333,Mexico,85.66666666666667,173.22166666666666,Trinidad and Tobago,1,-69.66666666666667,320.8516666666667
Trinidad and Tobago,FIFA World Cup qualification,False,16.0,494.0733333333333,Mexico,85.66666666666667,173.22166666666666,Trinidad and Tobago,1,-69.66666666666667,320.8516666666667
Trinidad and Tobago,FIFA World Cup qualification,False,16.0,494.0733333333333,Mexico,85.66666666666667,173.22166666666666,Trinidad and Tobago,1,-69.66666666666667,320.8516666666667
Trinidad and Tobago,FIFA World Cup qualification,False,54.0,306.59333333333336,Panama,85.66666666666667,173.22166666666666,Trinidad and Tobago,1,-31.66666666666667,133.3716666666667
Trinidad and Tobago,FIFA World Cup qualification,False,24.5,488.3666666666666,USA,85.66666666666667,173.22166666666666,Trinidad and Tobago,1,-61.16666666666667,315.145
Trinidad and Tobago,FIFA World Cup qualification,False,24.5,488.3666666666666,USA,85.66666666666667,173.22166666666666,Trinidad and Tobago,1,-61.16666666666667,315.145
Tunisia,FIFA World Cup,True,4.0,646.1566666666666,Belgium,19.666666666666668,580.4266666666666,Tunisia,1,-15.666666666666668,65.73000000000002
Tunisia,FIFA World Cup qualification,False,49.5,256.27833333333336,Cameroon,19.666666666666668,580.4266666666666,Tunisia,1,29.833333333333332,-324.14833333333326
Tunisia,FIFA World Cup,True,14.5,367.13333333333327,Colombia,19.666666666666668,580.4266666666666,Tunisia,1,-5.166666666666668,-213.29333333333335
Tunisia,FIFA World Cup qualification,False,39.166666666666664,340.10166666666663,Congo DR,19.666666666666668,580.4266666666666,Tunisia,1,19.499999999999996,-240.325
Tunisia,FIFA World Cup qualification,False,42.333333333333336,273.91833333333335,Egypt,19.666666666666668,580.4266666666666,Tunisia,1,22.666666666666668,-306.50833333333327
Tunisia,FIFA World Cup qualification,False,42.333333333333336,273.91833333333335,Egypt,19.666666666666668,580.4266666666666,Tunisia,1,22.666666666666668,-306.50833333333327
Tunisia,FIFA World Cup qualification,False,68.83333333333333,229.67499999999998,Guinea,19.666666666666668,580.4266666666666,Tunisia,1,49.16666666666666,-350.75166666666667
Tunisia,FIFA World Cup qualification,False,68.83333333333333,229.67499999999998,Guinea,19.666666666666668,580.4266666666666,Tunisia,1,49.16666666666666,-350.75166666666667
Tunisia,FIFA World Cup qualification,False,41.333333333333336,380.00333333333333,Morocco,19.666666666666668,580.4266666666666,Tunisia,1,21.666666666666668,-200.4233333333333
Tunisia,FIFA World Cup qualification,False,49.5,280.28333333333336,Nigeria,19.666666666666668,580.4266666666666,Tunisia,1,29.833333333333332,-300.14333333333326
Tunisia,FIFA World Cup,True,8.0,569.9300000000001,Poland,19.666666666666668,580.4266666666666,Tunisia,1,-11.666666666666668,-10.496666666666556
Tunisia,FIFA World Cup,True,64.66666666666667,212.42,Russia,19.666666666666668,580.4266666666666,Tunisia,1,45.0,-368.00666666666666
Tunisia,FIFA World Cup,True,33.333333333333336,405.47333333333336,Ukraine,19.666666666666668,580.4266666666666,Tunisia,1,13.666666666666668,-174.95333333333326
Turkey,FIFA World Cup qualification,False,4.0,646.1566666666666,Belgium,38.166666666666664,290.03666666666663,Turkey,1,-34.166666666666664,356.12
Turkey,FIFA World Cup,True,2.0,638.3583333333332,Brazil,38.166666666666664,290.03666666666663,Turkey,1,-36.166666666666664,348.3216666666666
Turkey,FIFA World Cup,True,2.0,638.3583333333332,Brazil,38.166666666666664,290.03666666666663,Turkey,1,-36.166666666666664,348.3216666666666
Turkey,FIFA World Cup qualification,False,65.0,346.72499999999997,Finland,38.166666666666664,290.03666666666663,Turkey,1,26.833333333333336,56.68833333333333
Turkey,FIFA World Cup,True,1.0,822.7366666666667,Germany,38.166666666666664,290.03666666666663,Turkey,1,-37.166666666666664,532.7
Turkey,FIFA World Cup qualification,False,20.333333333333332,519.1433333333333,Iceland,38.166666666666664,290.03666666666663,Turkey,1,-17.833333333333332,229.10666666666668
Turkey,FIFA World Cup qualification,False,20.333333333333332,519.1433333333333,Iceland,38.166666666666664,290.03666666666663,Turkey,1,-17.833333333333332,229.10666666666668
Turkey,FIFA World Cup qualification,False,83.5,299.77,Luxembourg,38.166666666666664,290.03666666666663,Turkey,1,45.333333333333336,9.733333333333348
Turkey,FIFA World Cup qualification,False,19.666666666666668,527.0783333333334,Netherlands,38.166666666666664,290.03666666666663,Turkey,1,-18.499999999999996,237.04166666666674
Turkey,FIFA World Cup qualification,False,19.666666666666668,527.0783333333334,Netherlands,38.166666666666664,290.03666666666663,Turkey,1,-18.499999999999996,237.04166666666674
Turkey,FIFA World Cup qualification,False,26.333333333333332,421.1116666666667,Northern Ireland,38.166666666666664,290.03666666666663,Turkey,1,-11.833333333333332,131.07500000000005
Turkey,FIFA World Cup qualification,False,53.5,378.68666666666667,Norway,38.166666666666664,290.03666666666663,Turkey,1,15.333333333333336,88.65000000000003
Turkey,FIFA World Cup qualification,False,8.0,569.9300000000001,Poland,38.166666666666664,290.03666666666663,Turkey,1,-30.166666666666664,279.89333333333343
Turkey,FIFA World Cup qualification,False,3.5,708.9733333333334,Portugal,38.166666666666664,290.03666666666663,Turkey,1,-34.666666666666664,418.9366666666667
Turkey,FIFA World Cup qualification,False,34.333333333333336,384.19,Romania,38.166666666666664,290.03666666666663,Turkey,1,-3.8333333333333286,94.15333333333336
Turkey,FIFA World Cup qualification,True,64.66666666666667,212.42,Russia,38.166666666666664,290.03666666666663,Turkey,1,26.500000000000007,-77.61666666666665
Turkey,FIFA World Cup qualification,False,7.333333333333333,608.915,Spain,38.166666666666664,290.03666666666663,Turkey,1,-30.833333333333332,318.87833333333333
Turkey,FIFA World Cup qualification,False,7.333333333333333,608.915,Spain,38.166666666666664,290.03666666666663,Turkey,1,-30.833333333333332,318.87833333333333
Turkmenistan,FIFA World Cup qualification,False,162.0,62.38999999999999,Indonesia,121.33333333333333,157.96,Turkmenistan,1,40.66666666666667,-95.57000000000002
Turkmenistan,FIFA World Cup qualification,False,115.16666666666667,140.725,Jordan,121.33333333333333,157.96,Turkmenistan,1,-6.166666666666657,-17.235000000000014
Turkmenistan,FIFA World Cup qualification,False,114.66666666666667,124.46,Korea DPR,121.33333333333333,157.96,Turkmenistan,1,-6.666666666666657,-33.500000000000014
Turkmenistan,FIFA World Cup qualification,False,59.166666666666664,183.17666666666665,Korea Republic,121.33333333333333,157.96,Turkmenistan,1,-62.166666666666664,25.21666666666664
Turkmenistan,FIFA World Cup qualification,False,93.83333333333333,228.235,Oman,121.33333333333333,157.96,Turkmenistan,1,-27.5,70.275
Turkmenistan,FIFA World Cup qualification,False,67.0,174.54,Saudi Arabia,121.33333333333333,157.96,Turkmenistan,1,-54.33333333333333,16.579999999999984
Turkmenistan,FIFA World Cup qualification,False,122.0,156.32999999999998,Tajikistan,121.33333333333333,157.96,Turkmenistan,1,0.6666666666666714,-1.6300000000000239
Turkmenistan,FIFA World Cup qualification,False,82.0,129.1316666666667,Uzbekistan,121.33333333333333,157.96,Turkmenistan,1,-39.33333333333333,-28.82833333333332
Turks and Caicos Islands,FIFA World Cup qualification,False,206.33333333333334,0.0,Bahamas,202.33333333333334,0.0,Turks and Caicos Islands,1,4.0,0.0
USA,FIFA World Cup,True,4.5,462.20166666666665,Argentina,24.5,488.3666666666666,USA,1,-20.0,-26.164999999999964
USA,FIFA World Cup qualification,False,85.5,230.70333333333338,Canada,24.5,488.3666666666666,USA,1,61.0,-257.66333333333324
USA,FIFA World Cup qualification,True,85.5,230.70333333333338,Canada,24.5,488.3666666666666,USA,1,61.0,-257.66333333333324
USA,FIFA World Cup qualification,False,25.166666666666668,395.195,Costa Rica,24.5,488.3666666666666,USA,1,0.6666666666666679,-93.17166666666662
USA,FIFA World Cup qualification,False,25.166666666666668,395.195,Costa Rica,24.5,488.3666666666666,USA,1,0.6666666666666679,-93.17166666666662
USA,FIFA World Cup qualification,False,25.166666666666668,395.195,Costa Rica,24.5,488.3666666666666,USA,1,0.6666666666666679,-93.17166666666662
USA,FIFA World Cup qualification,False,25.166666666666668,395.195,Costa Rica,24.5,488.3666666666666,USA,1,0.6666666666666679,-93.17166666666662
USA,FIFA World Cup qualification,False,25.166666666666668,395.195,Costa Rica,24.5,488.3666666666666,USA,1,0.6666666666666679,-93.17166666666662
USA,FIFA World Cup qualification,False,25.166666666666668,395.195,Costa Rica,24.5,488.3666666666666,USA,1,0.6666666666666679,-93.17166666666662
USA,FIFA World Cup,True,1.0,822.7366666666667,Germany,24.5,488.3666666666666,USA,1,-23.5,334.37000000000006
USA,FIFA World Cup,True,51.0,263.55833333333334,Ghana,24.5,488.3666666666666,USA,1,26.5,-224.80833333333328
USA,FIFA World Cup qualification,False,134.66666666666666,0.0,Guatemala,24.5,488.3666666666666,USA,1,110.16666666666666,-488.3666666666666
USA,FIFA World Cup qualification,False,62.666666666666664,284.3066666666667,Honduras,24.5,488.3666666666666,USA,1,38.166666666666664,-204.05999999999995
USA,FIFA World Cup,False,16.833333333333332,440.00500000000005,Italy,24.5,488.3666666666666,USA,1,-7.666666666666668,-48.361666666666565
USA,FIFA World Cup qualification,False,51.333333333333336,367.03999999999996,Jamaica,24.5,488.3666666666666,USA,1,26.833333333333336,-121.32666666666665
USA,FIFA World Cup qualification,False,16.0,494.0733333333333,Mexico,24.5,488.3666666666666,USA,1,-8.5,5.706666666666706
USA,FIFA World Cup qualification,False,16.0,494.0733333333333,Mexico,24.5,488.3666666666666,USA,1,-8.5,5.706666666666706
USA,FIFA World Cup qualification,False,16.0,494.0733333333333,Mexico,24.5,488.3666666666666,USA,1,-8.5,5.706666666666706
USA,FIFA World Cup qualification,False,16.0,494.0733333333333,Mexico,24.5,488.3666666666666,USA,1,-8.5,5.706666666666706
USA,FIFA World Cup qualification,False,16.0,494.0733333333333,Mexico,24.5,488.3666666666666,USA,1,-8.5,5.706666666666706
USA,FIFA World Cup,True,7.333333333333333,608.915,Spain,24.5,488.3666666666666,USA,1,-17.166666666666668,120.54833333333335
Uganda,FIFA World Cup qualification,False,84.16666666666667,165.73666666666665,Benin,76.5,189.62166666666667,Uganda,1,7.666666666666671,-23.88500000000002
Uganda,FIFA World Cup qualification,False,52.666666666666664,252.12166666666664,Burkina Faso,76.5,189.62166666666667,Uganda,1,-23.833333333333336,62.49999999999997
Uganda,FIFA World Cup qualification,False,39.166666666666664,340.10166666666663,Congo DR,76.5,189.62166666666667,Uganda,1,-37.333333333333336,150.47999999999996
Uganda,FIFA World Cup qualification,False,42.333333333333336,273.91833333333335,Egypt,76.5,189.62166666666667,Uganda,1,-34.166666666666664,84.29666666666668
Uganda,FIFA World Cup qualification,False,51.0,263.55833333333334,Ghana,76.5,189.62166666666667,Uganda,1,-25.5,73.93666666666667
Uganda,FIFA World Cup qualification,False,68.83333333333333,229.67499999999998,Guinea,76.5,189.62166666666667,Uganda,1,-7.666666666666671,40.05333333333331
Uganda,FIFA World Cup qualification,False,143.5,60.69,Liberia,76.5,189.62166666666667,Uganda,1,67.0,-128.93166666666667
Uganda,FIFA World Cup qualification,False,122.16666666666667,91.53000000000002,Malawi,76.5,189.62166666666667,Uganda,1,45.66666666666667,-98.09166666666665
Uganda,FIFA World Cup qualification,False,107.83333333333333,183.29333333333332,Niger,76.5,189.62166666666667,Uganda,1,31.33333333333333,-6.328333333333347
Uganda,FIFA World Cup qualification,True,26.833333333333332,401.705,Senegal,76.5,189.62166666666667,Uganda,1,-49.66666666666667,212.08333333333331
Uganda,FIFA World Cup qualification,False,74.83333333333333,190.57333333333335,South Africa,76.5,189.62166666666667,Uganda,1,-1.6666666666666714,0.9516666666666822
Uganda,FIFA World Cup qualification,False,76.16666666666667,240.4316666666667,Zambia,76.5,189.62166666666667,Uganda,1,-0.3333333333333286,50.81000000000003
Uganda,FIFA World Cup qualification,False,76.16666666666667,240.4316666666667,Zambia,76.5,189.62166666666667,Uganda,1,-0.3333333333333286,50.81000000000003
Ukraine,FIFA World Cup qualification,False,16.833333333333332,477.5566666666667,Croatia,33.333333333333336,405.47333333333336,Ukraine,1,-16.500000000000004,72.08333333333331
Ukraine,FIFA World Cup qualification,False,16.833333333333332,477.5566666666667,Croatia,33.333333333333336,405.47333333333336,Ukraine,1,-16.500000000000004,72.08333333333331
Ukraine,FIFA World Cup qualification,False,1.0,822.7366666666667,Germany,33.333333333333336,405.47333333333336,Ukraine,1,-32.333333333333336,417.2633333333333
Ukraine,FIFA World Cup qualification,False,20.333333333333332,519.1433333333333,Iceland,33.333333333333336,405.47333333333336,Ukraine,1,-13.000000000000004,113.66999999999996
Ukraine,FIFA World Cup,True,16.833333333333332,440.00500000000005,Italy,33.333333333333336,405.47333333333336,Ukraine,1,-16.500000000000004,34.531666666666695
Ukraine,FIFA World Cup qualification,False,3.5,708.9733333333334,Portugal,33.333333333333336,405.47333333333336,Ukraine,1,-29.833333333333336,303.5
United Arab Emirates,FIFA World Cup qualification,False,37.5,394.7683333333334,Australia,79.0,183.25,United Arab Emirates,1,-41.5,211.51833333333337
United Arab Emirates,FIFA World Cup qualification,False,99.0,202.94500000000002,India,79.0,183.25,United Arab Emirates,1,20.0,19.69500000000002
United Arab Emirates,FIFA World Cup qualification,True,86.33333333333333,242.39000000000001,Iraq,79.0,183.25,United Arab Emirates,1,7.333333333333329,59.140000000000015
United Arab Emirates,FIFA World Cup qualification,False,114.66666666666667,124.46,Korea DPR,79.0,183.25,United Arab Emirates,1,35.66666666666667,-58.790000000000006
United Arab Emirates,FIFA World Cup qualification,False,59.166666666666664,183.17666666666665,Korea Republic,79.0,183.25,United Arab Emirates,1,-19.833333333333336,-0.0733333333333519
United Arab Emirates,FIFA World Cup qualification,False,82.66666666666667,306.0,Lebanon,79.0,183.25,United Arab Emirates,1,3.6666666666666714,122.75
United Arab Emirates,FIFA World Cup qualification,False,67.0,174.54,Saudi Arabia,79.0,183.25,United Arab Emirates,1,-12.0,-8.710000000000008
United Arab Emirates,FIFA World Cup qualification,False,133.16666666666666,113.13999999999999,Yemen,79.0,183.25,United Arab Emirates,1,54.16666666666666,-70.11000000000001
Uruguay,FIFA World Cup qualification,False,4.5,462.20166666666665,Argentina,19.0,395.4550000000001,Uruguay,1,-14.5,66.74666666666656
Uruguay,FIFA World Cup qualification,False,4.5,462.20166666666665,Argentina,19.0,395.4550000000001,Uruguay,1,-14.5,66.74666666666656
Uruguay,FIFA World Cup,True,27.333333333333332,430.10999999999996,Austria,19.0,395.4550000000001,Uruguay,1,8.333333333333332,34.65499999999986
Uruguay,FIFA World Cup qualification,False,52.666666666666664,406.9783333333333,Bolivia,19.0,395.4550000000001,Uruguay,1,33.666666666666664,11.523333333333198
Uruguay,FIFA World Cup qualification,False,52.666666666666664,406.9783333333333,Bolivia,19.0,395.4550000000001,Uruguay,1,33.666666666666664,11.523333333333198
Uruguay,FIFA World Cup qualification,False,52.666666666666664,406.9783333333333,Bolivia,19.0,395.4550000000001,Uruguay,1,33.666666666666664,11.523333333333198
Uruguay,FIFA World Cup qualification,False,2.0,638.3583333333332,Brazil,19.0,395.4550000000001,Uruguay,1,-17.0,242.90333333333314
Uruguay,FIFA World Cup qualification,False,9.5,442.0466666666666,Chile,19.0,395.4550000000001,Uruguay,1,-9.5,46.59166666666653
Uruguay,FIFA World Cup qualification,False,9.5,442.0466666666666,Chile,19.0,395.4550000000001,Uruguay,1,-9.5,46.59166666666653
Uruguay,FIFA World Cup qualification,False,14.5,367.13333333333327,Colombia,19.0,395.4550000000001,Uruguay,1,-4.5,-28.32166666666683
Uruguay,FIFA World Cup qualification,False,14.5,367.13333333333327,Colombia,19.0,395.4550000000001,Uruguay,1,-4.5,-28.32166666666683
Uruguay,FIFA World Cup qualification,False,14.5,367.13333333333327,Colombia,19.0,395.4550000000001,Uruguay,1,-4.5,-28.32166666666683
Uruguay,FIFA World Cup,True,14.5,367.13333333333327,Colombia,19.0,395.4550000000001,Uruguay,1,-4.5,-28.32166666666683
Uruguay,FIFA World Cup,True,12.0,754.7800000000001,Denmark,19.0,395.4550000000001,Uruguay,1,-7.0,359.325
Uruguay,FIFA World Cup,True,1.0,822.7366666666667,Germany,19.0,395.4550000000001,Uruguay,1,-18.0,427.2816666666666
Uruguay,FIFA World Cup,True,50.5,193.13,Hungary,19.0,395.4550000000001,Uruguay,1,31.5,-202.3250000000001
Uruguay,FIFA World Cup,False,16.833333333333332,440.00500000000005,Italy,19.0,395.4550000000001,Uruguay,1,-2.166666666666668,44.549999999999955
Uruguay,FIFA World Cup qualification,False,31.166666666666668,421.83,Paraguay,19.0,395.4550000000001,Uruguay,1,12.166666666666668,26.374999999999886
Uruguay,FIFA World Cup qualification,False,31.166666666666668,421.83,Paraguay,19.0,395.4550000000001,Uruguay,1,12.166666666666668,26.374999999999886
Uruguay,FIFA World Cup qualification,False,11.0,616.1850000000001,Peru,19.0,395.4550000000001,Uruguay,1,-8.0,220.72999999999996
Uruguay,FIFA World Cup qualification,False,11.0,616.1850000000001,Peru,19.0,395.4550000000001,Uruguay,1,-8.0,220.72999999999996
Uruguay,FIFA World Cup,True,64.66666666666667,212.42,Russia,19.0,395.4550000000001,Uruguay,1,45.66666666666667,-183.0350000000001
Uruguay,FIFA World Cup,True,21.0,578.8333333333334,Sweden,19.0,395.4550000000001,Uruguay,1,2.0,183.37833333333327
Uzbekistan,FIFA World Cup qualification,False,57.833333333333336,220.96666666666667,Japan,82.0,129.1316666666667,Uzbekistan,1,-24.166666666666664,91.83499999999998
Uzbekistan,FIFA World Cup qualification,False,59.166666666666664,183.17666666666665,Korea Republic,82.0,129.1316666666667,Uzbekistan,1,-22.833333333333336,54.04499999999996
Uzbekistan,FIFA World Cup qualification,False,169.33333333333334,45.81166666666667,Kuwait,82.0,129.1316666666667,Uzbekistan,1,87.33333333333334,-83.32000000000002
Uzbekistan,FIFA World Cup qualification,False,101.16666666666667,135.38333333333333,Qatar,82.0,129.1316666666667,Uzbekistan,1,19.16666666666667,6.251666666666637
Uzbekistan,FIFA World Cup qualification,False,67.0,174.54,Saudi Arabia,82.0,129.1316666666667,Uzbekistan,1,-15.0,45.4083333333333
Uzbekistan,FIFA World Cup qualification,False,67.0,174.54,Saudi Arabia,82.0,129.1316666666667,Uzbekistan,1,-15.0,45.4083333333333
Uzbekistan,FIFA World Cup qualification,True,75.0,232.32833333333335,Syria,82.0,129.1316666666667,Uzbekistan,1,-7.0,103.19666666666666
Vanuatu,FIFA World Cup qualification,False,37.5,394.7683333333334,Australia,156.83333333333334,86.02,Vanuatu,1,-119.33333333333334,308.7483333333334
Vanuatu,FIFA World Cup qualification,True,166.83333333333334,58.02166666666667,Fiji,156.83333333333334,86.02,Vanuatu,1,10.0,-27.998333333333328
Vanuatu,FIFA World Cup qualification,False,166.83333333333334,58.02166666666667,Fiji,156.83333333333334,86.02,Vanuatu,1,10.0,-27.998333333333328
Vanuatu,FIFA World Cup qualification,False,155.16666666666666,83.23,New Caledonia,156.83333333333334,86.02,Vanuatu,1,-1.6666666666666856,-2.789999999999992
Vanuatu,FIFA World Cup qualification,False,124.5,101.87,New Zealand,156.83333333333334,86.02,Vanuatu,1,-32.33333333333334,15.850000000000009
Vanuatu,FIFA World Cup qualification,True,156.16666666666666,48.875,Tahiti,156.83333333333334,86.02,Vanuatu,1,-0.6666666666666856,-37.144999999999996
Venezuela,FIFA World Cup qualification,False,4.5,462.20166666666665,Argentina,43.166666666666664,410.935,Venezuela,1,-38.666666666666664,51.26666666666665
Venezuela,FIFA World Cup qualification,False,4.5,462.20166666666665,Argentina,43.166666666666664,410.935,Venezuela,1,-38.666666666666664,51.26666666666665
Venezuela,FIFA World Cup qualification,False,4.5,462.20166666666665,Argentina,43.166666666666664,410.935,Venezuela,1,-38.666666666666664,51.26666666666665
Venezuela,FIFA World Cup qualification,False,4.5,462.20166666666665,Argentina,43.166666666666664,410.935,Venezuela,1,-38.666666666666664,51.26666666666665
Venezuela,FIFA World Cup qualification,False,52.666666666666664,406.9783333333333,Bolivia,43.166666666666664,410.935,Venezuela,1,9.5,-3.956666666666706
Venezuela,FIFA World Cup qualification,False,52.666666666666664,406.9783333333333,Bolivia,43.166666666666664,410.935,Venezuela,1,9.5,-3.956666666666706
Venezuela,FIFA World Cup qualification,False,52.666666666666664,406.9783333333333,Bolivia,43.166666666666664,410.935,Venezuela,1,9.5,-3.956666666666706
Venezuela,FIFA World Cup qualification,False,52.666666666666664,406.9783333333333,Bolivia,43.166666666666664,410.935,Venezuela,1,9.5,-3.956666666666706
Venezuela,FIFA World Cup qualification,False,2.0,638.3583333333332,Brazil,43.166666666666664,410.935,Venezuela,1,-41.166666666666664,227.42333333333323
Venezuela,FIFA World Cup qualification,False,2.0,638.3583333333332,Brazil,43.166666666666664,410.935,Venezuela,1,-41.166666666666664,227.42333333333323
Venezuela,FIFA World Cup qualification,False,2.0,638.3583333333332,Brazil,43.166666666666664,410.935,Venezuela,1,-41.166666666666664,227.42333333333323
Venezuela,FIFA World Cup qualification,True,9.5,442.0466666666666,Chile,43.166666666666664,410.935,Venezuela,1,-33.666666666666664,31.111666666666622
Venezuela,FIFA World Cup qualification,False,9.5,442.0466666666666,Chile,43.166666666666664,410.935,Venezuela,1,-33.666666666666664,31.111666666666622
Venezuela,FIFA World Cup qualification,False,9.5,442.0466666666666,Chile,43.166666666666664,410.935,Venezuela,1,-33.666666666666664,31.111666666666622
Venezuela,FIFA World Cup qualification,False,9.5,442.0466666666666,Chile,43.166666666666664,410.935,Venezuela,1,-33.666666666666664,31.111666666666622
Venezuela,FIFA World Cup qualification,False,9.5,442.0466666666666,Chile,43.166666666666664,410.935,Venezuela,1,-33.666666666666664,31.111666666666622
Venezuela,FIFA World Cup qualification,False,14.5,367.13333333333327,Colombia,43.166666666666664,410.935,Venezuela,1,-28.666666666666664,-43.80166666666673
Venezuela,FIFA World Cup qualification,False,14.5,367.13333333333327,Colombia,43.166666666666664,410.935,Venezuela,1,-28.666666666666664,-43.80166666666673
Venezuela,FIFA World Cup qualification,False,14.5,367.13333333333327,Colombia,43.166666666666664,410.935,Venezuela,1,-28.666666666666664,-43.80166666666673
Venezuela,FIFA World Cup qualification,False,64.5,58.74999999999999,Ecuador,43.166666666666664,410.935,Venezuela,1,21.333333333333336,-352.185
Venezuela,FIFA World Cup qualification,False,64.5,58.74999999999999,Ecuador,43.166666666666664,410.935,Venezuela,1,21.333333333333336,-352.185
Venezuela,FIFA World Cup qualification,False,64.5,58.74999999999999,Ecuador,43.166666666666664,410.935,Venezuela,1,21.333333333333336,-352.185
Venezuela,FIFA World Cup qualification,False,64.5,58.74999999999999,Ecuador,43.166666666666664,410.935,Venezuela,1,21.333333333333336,-352.185
Venezuela,FIFA World Cup qualification,False,31.166666666666668,421.83,Paraguay,43.166666666666664,410.935,Venezuela,1,-11.999999999999996,10.894999999999982
Venezuela,FIFA World Cup qualification,False,31.166666666666668,421.83,Paraguay,43.166666666666664,410.935,Venezuela,1,-11.999999999999996,10.894999999999982
Venezuela,FIFA World Cup qualification,False,31.166666666666668,421.83,Paraguay,43.166666666666664,410.935,Venezuela,1,-11.999999999999996,10.894999999999982
